run,method,depth,iterations,inner_time,outer_time
5,compute_time,2,200,.866,8.1777622
5,compute_time,2,100,0,4.4392862
5,compute_time,1,500,.850,12.1632572
5,compute_time,1,400,1.052,5.116797
5,compute_time,1,300,0,7.1605388
5,compute_time,1,200,0,5.9293099
5,compute_time,1,100,0,7.745764
5,compute_time,0,500,0,22.4369402
5,compute_time,0,400,0,4.203686
5,compute_time,0,300,0,6.7005808
5,compute_time,0,200,0,6.7401559
5,compute_time,0,100,0,4.1531152
0,compute_iterations,2,198,.200,5.374816
0,compute_iterations,2,198,.400,6.3110848
0,compute_iterations,2,198,.600,8.1621709
0,compute_iterations,2,198,.800,7.6414398
0,compute_iterations,2,395,1.000,15.5533811
0,compute_iterations,2,395,1.200,5.056955
0,compute_iterations,2,395,1.400,4.573322
0,compute_iterations,2,395,1.600,5.005292
0,compute_iterations,2,395,1.800,8.6670611
0,compute_iterations,2,593,2.000,9.3927884
0,compute_iterations,2,593,2.200,9.806459
0,compute_iterations,2,593,2.400,10.396955
0,compute_iterations,2,593,2.600,8.632957
0,compute_iterations,2,593,2.800,5.671443
0,compute_iterations,2,593,3.000,7.360161
0,compute_iterations,2,790,3.200,16.422743
0,compute_iterations,2,790,3.400,7.311850
0,compute_iterations,2,790,3.600,8.578238
0,compute_iterations,2,790,3.800,15.579248
0,compute_iterations,2,987,4.000,12.6468521
0,compute_iterations,2,987,4.200,12.638215
0,compute_iterations,2,987,4.400,43.589738
0,compute_iterations,2,987,4.600,45.2993848
0,compute_iterations,2,987,4.800,7.4451809
0,compute_iterations,2,1184,5.000,9.720845
1,compute_iterations,2,198,.200,4.1386779
1,compute_iterations,2,198,.400,7.1791082
1,compute_iterations,2,198,.600,7.126931
1,compute_iterations,2,198,.800,21.738556
1,compute_iterations,2,198,1.000,18.3311818
1,compute_iterations,2,395,1.200,15.3434508
1,compute_iterations,2,395,1.400,6.699068
1,compute_iterations,2,395,1.600,27.7863159
1,compute_iterations,2,395,1.800,11.897489
1,compute_iterations,2,593,2.000,6.855152
1,compute_iterations,2,593,2.200,6.357586
1,compute_iterations,2,593,2.400,8.5395292
1,compute_iterations,2,593,2.600,6.6383548
1,compute_iterations,2,593,2.800,6.869603
1,compute_iterations,2,790,3.000,8.330143
1,compute_iterations,2,790,3.200,14.2833142
1,compute_iterations,2,790,3.400,24.623268
1,compute_iterations,2,790,3.600,14.175319
1,compute_iterations,2,790,3.800,10.411605
1,compute_iterations,2,987,4.000,8.6258168
1,compute_iterations,2,987,4.200,8.608275
1,compute_iterations,2,987,4.400,13.0713181
1,compute_iterations,2,987,4.600,8.204620
1,compute_iterations,2,987,4.800,8.392573
1,compute_iterations,2,1184,5.000,9.810098
2,compute_iterations,2,198,.200,5.3911307
2,compute_iterations,2,198,.400,10.2396050
2,compute_iterations,2,198,.600,9.8055671
2,compute_iterations,2,198,.800,7.4026662
2,compute_iterations,2,395,1.000,5.7682318
2,compute_iterations,2,395,1.200,4.547055
2,compute_iterations,2,395,1.400,6.6585989
2,compute_iterations,2,395,1.600,6.6949931
2,compute_iterations,2,395,1.800,7.8772441
2,compute_iterations,2,395,2.000,6.722031
2,compute_iterations,2,593,2.200,9.6226618
2,compute_iterations,2,593,2.400,6.9450018
2,compute_iterations,2,593,2.600,6.9522101
2,compute_iterations,2,593,2.800,10.649750
2,compute_iterations,2,790,3.000,10.846740
2,compute_iterations,2,790,3.200,8.488624
2,compute_iterations,2,790,3.400,10.08723
2,compute_iterations,2,790,3.600,28.742139
2,compute_iterations,2,987,3.800,9.6935759
2,compute_iterations,2,987,4.000,12.057227
2,compute_iterations,2,987,4.200,10.7923959
2,compute_iterations,2,987,4.400,8.500836
2,compute_iterations,2,987,4.600,8.152333
2,compute_iterations,2,987,4.800,11.019284
2,compute_iterations,2,1184,5.000,11.005429
3,compute_iterations,2,198,.200,4.9800332
3,compute_iterations,2,198,.400,5.329949
3,compute_iterations,2,198,.600,10.046674
3,compute_iterations,2,198,.800,4.570313
3,compute_iterations,2,198,1.000,4.112628
3,compute_iterations,2,395,1.200,7.1298182
3,compute_iterations,2,395,1.400,17.580278
3,compute_iterations,2,395,1.600,6.8757672
3,compute_iterations,2,395,1.800,10.5509642
3,compute_iterations,2,593,2.000,7.713161
3,compute_iterations,2,593,2.200,6.8964841
3,compute_iterations,2,593,2.400,7.0294791
3,compute_iterations,2,593,2.600,6.361028
3,compute_iterations,2,790,2.800,7.378711
3,compute_iterations,2,790,3.000,10.0866519
3,compute_iterations,2,790,3.200,7.8082341
3,compute_iterations,2,790,3.400,7.4453451
3,compute_iterations,2,790,3.600,8.71045
3,compute_iterations,2,790,3.800,9.6463129
3,compute_iterations,2,987,4.000,9.047277
3,compute_iterations,2,987,4.200,10.837373
3,compute_iterations,2,987,4.400,10.781595
3,compute_iterations,2,987,4.600,10.8652309
3,compute_iterations,2,1184,4.800,12.592380
3,compute_iterations,2,1184,5.000,11.1464078
4,compute_iterations,2,198,.200,7.2746712
4,compute_iterations,2,198,.400,8.475281
4,compute_iterations,2,198,.600,4.685886
4,compute_iterations,2,198,.800,7.620906
4,compute_iterations,2,395,1.000,6.6519186
4,compute_iterations,2,395,1.200,24.734253
4,compute_iterations,2,395,1.400,7.377766
4,compute_iterations,2,395,1.600,10.247206
4,compute_iterations,2,395,1.800,5.6758049
4,compute_iterations,2,592,2.000,7.842502
4,compute_iterations,2,593,2.200,6.8940332
4,compute_iterations,2,593,2.400,52.0778591
4,compute_iterations,2,593,2.600,6.893105
4,compute_iterations,2,593,2.800,6.8552432
4,compute_iterations,2,790,3.200,7.4320168
4,compute_iterations,2,790,3.400,9.7128248
4,compute_iterations,2,790,3.600,12.640673
4,compute_iterations,2,790,3.800,13.9802378
4,compute_iterations,2,987,4.000,9.9942829
4,compute_iterations,2,987,4.200,11.0334808
4,compute_iterations,2,987,4.400,10.466471
4,compute_iterations,2,987,4.600,9.783698
4,compute_iterations,2,987,4.800,13.0704379
4,compute_iterations,2,987,5.000,9.183041
5,compute_iterations,2,198,.200,5.7775391
5,compute_iterations,2,198,.400,17.998315
5,compute_iterations,2,198,.600,4.548588
5,compute_iterations,2,198,.800,29.319041
5,compute_iterations,2,395,1.000,7.043604
5,compute_iterations,2,395,1.200,5.507618
5,compute_iterations,2,395,1.400,9.051702
5,compute_iterations,2,395,1.600,4.6800668
5,compute_iterations,2,395,1.800,7.4214971
5,compute_iterations,2,395,2.000,6.077022
5,compute_iterations,2,592,2.200,6.9125791
5,compute_iterations,2,593,2.400,8.283721
5,compute_iterations,2,790,2.600,7.849372
5,compute_iterations,2,593,2.800,7.3707422
5,compute_iterations,2,790,3.000,7.465510
5,compute_iterations,2,790,3.200,7.3902011
5,compute_iterations,2,790,3.400,9.111939
5,compute_iterations,2,987,3.600,11.698500
5,compute_iterations,2,790,3.800,11.384594
5,compute_iterations,2,987,4.000,15.2525981
5,compute_iterations,2,987,4.200,9.568371
5,compute_iterations,2,987,4.400,9.8090392
5,compute_iterations,2,987,4.600,9.7246222
5,compute_iterations,2,987,4.800,10.919817
5,compute_iterations,2,1184,5.000,8.828944
0,compute_time,2,50,0,7.2723149
0,compute_time,2,100,0,7.4729819
0,compute_time,2,150,0,6.4882838
0,compute_time,2,250,.956,5.6556511
0,compute_time,2,300,.856,5.765367
0,compute_time,2,350,.962,5.1037221
0,compute_time,2,400,1.832,12.0037458
0,compute_time,2,450,2.033,5.083632
0,compute_time,2,500,1.935,7.541406
1,compute_time,2,50,0,4.1334708
1,compute_time,2,100,0,11.445106
1,compute_time,2,150,0,3.5640681
1,compute_time,2,200,.956,13.2075969
1,compute_time,2,250,1.075,36.492821
1,compute_time,2,300,1.058,6.197446
1,compute_time,2,350,.940,5.0796020
1,compute_time,2,400,1.923,5.016128
1,compute_time,2,450,1.913,12.3451522
1,compute_time,2,500,2.015,6.022491
2,compute_time,2,50,0,3.1851492
2,compute_time,2,100,0,4.355739
2,compute_time,2,150,0,5.355509
2,compute_time,2,200,.944,6.5426439
2,compute_time,2,250,.946,4.936814
2,compute_time,2,300,.971,4.882846
2,compute_time,2,350,.856,9.8104262
2,compute_time,2,400,1.942,6.148583
2,compute_time,2,450,1.903,6.802265
2,compute_time,2,500,1.879,6.063106
3,compute_time,2,50,0,5.1453082
3,compute_time,2,100,0,4.130423
3,compute_time,2,150,0,4.173034
3,compute_time,2,200,.906,28.975852
3,compute_time,2,250,.951,4.4887533
3,compute_time,2,300,.943,6.0778859
3,compute_time,2,350,.953,5.7544541
3,compute_time,2,400,1.815,10.2903421
3,compute_time,2,450,1.929,8.403373
3,compute_time,2,500,2.046,4.9907830
4,compute_time,2,50,0,4.517990
4,compute_time,2,100,0,4.559543
4,compute_time,2,150,0,5.129768
4,compute_time,2,200,.837,7.1473679
4,compute_time,2,250,.961,7.976608
4,compute_time,2,300,.958,5.046095
4,compute_time,2,350,.932,18.2904781
4,compute_time,2,400,1.887,5.0201429
4,compute_time,2,450,1.899,7.5995888
4,compute_time,2,500,1.824,6.131744
5,compute_time,2,50,0,4.159114
5,compute_time,2,100,0,4.391973
5,compute_time,2,150,0,4.177297
5,compute_time,2,200,.920,4.1129788
5,compute_time,2,250,1.022,5.0439318
5,compute_time,2,300,.986,4.925214
5,compute_time,2,350,.973,13.292820
5,compute_time,2,400,1.914,6.2609689
5,compute_time,2,450,1.817,6.067035
5,compute_time,2,500,1.798,5.438619
0,compute_time,2,50,0,5.575411
0,compute_time,2,100,0,4.090203
0,compute_time,2,150,0,5.1511960
0,compute_time,2,200,1.063,7.1046661
0,compute_time,2,250,1.030,5.544760
0,compute_time,2,300,.850,7.0630291
0,compute_time,2,350,.982,9.580012
0,compute_time,2,400,1.931,8.1056671
0,compute_time,2,450,1.934,4.9816468
0,compute_time,2,500,1.899,10.594211
0,compute_time,2,550,1.789,9.4388429
0,compute_time,2,600,2.860,10.383298
0,compute_time,2,650,2.878,10.843286
0,compute_time,2,700,3.009,7.340337
0,compute_time,2,750,2.892,6.294381
0,compute_time,2,800,3.779,7.380903
0,compute_time,2,850,3.893,7.5850998
0,compute_time,2,900,3.562,9.337797
0,compute_time,2,950,3.753,13.574748
0,compute_time,2,1000,4.847,9.2348018
1,compute_time,2,50,0,5.089665
1,compute_time,2,100,0,6.1130248
1,compute_time,2,150,0,19.4848769
1,compute_time,2,200,1.394,10.4865279
1,compute_time,2,250,1.015,14.193793
1,compute_time,2,300,.852,5.3481472
1,compute_time,2,350,1.058,28.479914
1,compute_time,2,400,1.910,5.048181
1,compute_time,2,450,2.213,5.079528
1,compute_time,2,500,1.930,45.342521
1,compute_time,2,550,1.845,11.404284
1,compute_time,2,600,2.760,9.398026
1,compute_time,2,650,2.885,6.353706
1,compute_time,2,700,2.745,7.3415859
1,compute_time,2,750,2.850,8.5547402
1,compute_time,2,800,3.723,7.615390
1,compute_time,2,850,3.829,14.403816
1,compute_time,2,900,3.854,13.175870
1,compute_time,2,950,3.817,8.377816
1,compute_time,2,1000,5.055,14.381764
2,compute_time,2,50,0,4.128696
2,compute_time,2,100,0,4.181555
2,compute_time,2,150,0,7.9091778
2,compute_time,2,200,.699,12.161162
2,compute_time,2,250,.919,15.992886
2,compute_time,2,300,.947,4.5563782
2,compute_time,2,350,.956,11.249141
2,compute_time,2,400,1.675,23.114655
2,compute_time,2,450,1.966,11.1575758
2,compute_time,2,500,1.645,23.655499
2,compute_time,2,550,2.213,6.4052518
2,compute_time,2,600,2.857,6.8435858
2,compute_time,2,650,2.589,5.6163136
2,compute_time,2,700,2.900,6.314460
2,compute_time,2,750,3.194,8.3343822
2,compute_time,2,800,3.907,8.3487391
2,compute_time,2,850,3.847,8.3970298
2,compute_time,2,900,3.537,7.409676
2,compute_time,2,950,3.726,16.0171111
2,compute_time,2,1000,4.709,7.6520843
3,compute_time,2,50,0,3.136508
3,compute_time,2,100,0,4.108252
3,compute_time,2,150,0,5.164865
3,compute_time,2,200,.827,5.5509458
3,compute_time,2,250,1.205,12.5132032
3,compute_time,2,300,1.289,5.3518768
3,compute_time,2,350,.669,5.062354
3,compute_time,2,400,1.960,7.7300754
3,compute_time,2,450,2.054,9.8274388
3,compute_time,2,500,1.795,50.403055
3,compute_time,2,550,2.031,6.609418
3,compute_time,2,600,2.963,7.368519
3,compute_time,2,650,2.961,6.485950
3,compute_time,2,700,3.070,6.2882852
3,compute_time,2,750,2.883,15.755920
3,compute_time,2,800,3.779,10.2284672
3,compute_time,2,850,3.541,7.359496
3,compute_time,2,900,3.838,19.724002
3,compute_time,2,950,3.816,9.670751
3,compute_time,2,1000,4.815,8.6163263
4,compute_time,2,50,0,8.952356
4,compute_time,2,100,0,6.8309148
4,compute_time,2,150,0,4.069138
4,compute_time,2,200,.942,8.675217
4,compute_time,2,250,.941,7.665183
4,compute_time,2,300,.829,5.061409
4,compute_time,2,350,.845,8.7722991
4,compute_time,2,400,2.021,6.0052438
4,compute_time,2,450,1.922,6.2262552
4,compute_time,2,500,1.655,7.706197
4,compute_time,2,550,1.898,8.761361
4,compute_time,2,600,3.241,6.362684
0,compute_iterations,4,99,.250,9.8507572
0,compute_iterations,4,99,.500,5.5726712
0,compute_iterations,4,198,.750,6.6979172
0,compute_iterations,4,198,1.000,15.1918741
0,compute_iterations,4,99,1.250,4.1389651
0,compute_iterations,4,198,1.500,6.8179274
0,compute_iterations,4,198,1.750,8.2900072
0,compute_iterations,4,297,2.000,6.409835
0,compute_iterations,4,297,2.250,7.388485
0,compute_iterations,4,296,2.500,5.619441
0,compute_iterations,4,297,2.750,6.296500
0,compute_iterations,4,395,3.000,7.3516988
0,compute_iterations,4,395,3.250,11.6211461
0,compute_iterations,4,395,3.500,8.3811977
0,compute_iterations,4,395,3.750,8.485826
0,compute_iterations,4,494,4.000,11.725401
0,compute_iterations,4,494,4.250,9.692604
0,compute_iterations,4,494,4.500,17.558313
0,compute_iterations,4,494,4.750,8.6313289
0,compute_iterations,4,592,5.000,9.7934621
0,compute_time,4,50,0,4.810505
0,compute_time,4,100,.939,5.312444
0,compute_time,4,150,1.291,4.2271832
0,compute_time,4,200,2.017,7.0322659
0,compute_time,4,250,1.959,6.399576
0,compute_time,4,300,3.179,10.990581
0,compute_time,4,350,2.600,8.5732852
0,compute_time,4,400,4.060,14.276642
0,compute_time,4,450,4.108,12.9453249
0,compute_time,4,500,5.133,10.997024
0,compute_time,4,550,4.909,8.6099851
0,compute_time,4,600,5.793,10.246062
0,compute_time,4,650,5.638,10.348525
0,compute_time,4,700,6.710,10.471808
0,compute_time,4,750,6.550,12.9257331
0,compute_time,4,800,7.522,11.0634759
0,compute_time,4,850,7.516,14.004293
0,compute_time,4,900,8.627,14.9100391
0,compute_time,4,950,8.886,13.4298341
0,compute_time,4,1000,9.595,13.6803822
1,compute_iterations,4,99,.250,7.006937
1,compute_iterations,4,99,.500,4.1281438
1,compute_iterations,4,99,.750,4.209481
1,compute_iterations,4,99,1.000,6.1479240
1,compute_iterations,4,198,1.250,9.8984588
1,compute_iterations,4,198,1.500,7.546183
1,compute_iterations,4,198,1.750,5.8006088
1,compute_iterations,4,297,2.000,5.5601051
1,compute_iterations,4,297,2.250,6.742538
1,compute_iterations,4,297,2.500,12.303250
1,compute_iterations,4,297,2.750,6.8629122
1,compute_iterations,4,395,3.000,7.511009
1,compute_iterations,4,395,3.250,9.777848
1,compute_iterations,4,395,3.500,7.255017
1,compute_iterations,4,395,3.750,8.873681
1,compute_iterations,4,494,4.000,7.6874902
1,compute_iterations,4,494,4.250,8.675072
1,compute_iterations,4,494,4.500,11.0848439
1,compute_iterations,4,494,4.750,8.701352
1,compute_iterations,4,592,5.000,8.8408791
1,compute_time,4,50,0,4.1596598
1,compute_time,4,100,1.181,9.8317621
1,compute_time,4,150,.976,9.8011529
1,compute_time,4,200,1.852,6.6845502
1,compute_time,4,250,1.639,5.984050
1,compute_time,4,300,3.132,43.9759648
1,compute_time,4,350,2.845,6.405016
1,compute_time,4,400,3.879,8.9408678
1,compute_time,4,450,3.911,7.423588
1,compute_time,4,500,5.174,9.002845
1,compute_time,4,550,4.675,9.888052
1,compute_time,4,600,5.756,11.213302
1,compute_time,4,650,5.832,9.8820168
1,compute_time,4,700,6.717,11.394586
1,compute_time,4,750,6.746,11.3603809
1,compute_time,4,800,7.792,11.163477
1,compute_time,4,900,8.669,12.255694
1,compute_time,4,950,8.643,13.735004
1,compute_time,4,1000,9.548,13.7113411
2,compute_iterations,4,99,.250,16.324901
2,compute_iterations,4,99,.500,4.3267579
2,compute_iterations,4,99,.750,4.399082
2,compute_iterations,4,198,1.000,4.953922
2,compute_iterations,4,198,1.250,5.951394
2,compute_iterations,4,198,1.500,8.311967
2,compute_iterations,4,198,1.750,6.6049842
2,compute_iterations,4,297,2.000,8.0133969
2,compute_iterations,4,297,2.250,6.393132
2,compute_iterations,4,297,2.500,10.006340
2,compute_iterations,4,297,2.750,7.357056
2,compute_iterations,4,395,3.000,9.594466
2,compute_iterations,4,395,3.250,7.4528422
2,compute_iterations,4,395,3.500,9.7708502
2,compute_iterations,4,494,3.750,9.0827701
2,compute_iterations,4,494,4.000,7.7620712
2,compute_iterations,4,494,4.250,10.9490213
2,compute_iterations,4,494,4.500,10.302824
2,compute_iterations,4,494,4.750,18.991504
2,compute_iterations,4,592,5.000,10.159677
2,compute_time,4,100,.666,8.679636
2,compute_time,4,150,1.261,5.0651388
2,compute_time,4,200,1.915,38.887045
2,compute_time,4,250,1.818,15.6896849
2,compute_time,4,300,2.885,7.132179
2,compute_time,4,350,2.890,7.70817
2,compute_time,4,400,3.942,8.1038598
2,compute_time,4,450,3.914,9.484267
2,compute_time,4,500,4.950,8.7473241
2,compute_time,4,550,4.967,9.2555692
2,compute_time,4,600,5.713,12.534156
2,compute_time,4,650,5.846,11.1800232
2,compute_time,4,700,6.589,12.4613738
2,compute_time,4,750,6.846,14.264390
2,compute_time,4,800,8.164,24.861047
2,compute_time,4,850,8.028,12.842353
2,compute_time,4,900,8.784,16.642007
2,compute_time,4,950,8.652,12.2873349
2,compute_time,4,1000,9.759,14.4800182
3,compute_iterations,4,99,.250,9.0759959
3,compute_iterations,4,99,.500,11.4585418
3,compute_iterations,4,99,.750,5.7905699
3,compute_iterations,4,99,1.000,15.1626838
3,compute_iterations,4,198,1.250,6.8164408
3,compute_iterations,4,198,1.500,5.4801600
3,compute_iterations,4,198,1.750,6.8864281
3,compute_iterations,4,297,2.000,7.600603
3,compute_iterations,4,297,2.250,8.5307418
3,compute_iterations,4,297,2.500,6.4231308
3,compute_iterations,4,297,2.750,6.759420
3,compute_iterations,4,395,3.000,10.332294
3,compute_iterations,4,395,3.250,7.824740
3,compute_iterations,4,395,3.500,7.7261992
3,compute_iterations,4,395,3.750,8.3382061
3,compute_iterations,4,395,4.000,8.368540
3,compute_iterations,4,494,4.250,9.0225732
3,compute_iterations,4,494,4.500,9.108546
3,compute_iterations,4,592,4.750,12.192776
3,compute_iterations,4,592,5.000,9.903689
3,compute_time,4,50,0,5.09212
3,compute_time,4,100,.841,4.487663
3,compute_time,4,150,.976,4.900285
3,compute_time,4,200,1.859,7.5412080
3,compute_time,4,250,1.942,7.1319939
3,compute_time,4,300,2.873,6.446822
3,compute_time,4,350,2.874,6.433986
3,compute_time,4,400,3.828,9.1828999
3,compute_time,4,450,3.866,8.6471422
3,compute_time,4,500,4.674,10.4611089
3,compute_time,4,550,4.823,8.6360398
3,compute_time,4,600,5.640,10.854637
3,compute_time,4,650,5.709,10.305669
3,compute_time,4,700,6.895,12.1951012
3,compute_time,4,750,6.794,16.469986
3,compute_time,4,800,7.729,11.4042711
3,compute_time,4,850,7.605,11.941689
3,compute_time,4,900,8.815,12.584239
3,compute_time,4,950,8.353,15.124192
3,compute_time,4,1000,10.052,13.553933
0,compute_iterations,19,21,.250,4.4440708
0,compute_iterations,19,21,.500,388.0166928
0,compute_iterations,19,21,.750,10.301012
0,compute_iterations,19,42,1.000,12.6491153
0,compute_iterations,19,42,1.250,6.768385
0,compute_iterations,19,42,1.500,6.35067
0,compute_iterations,19,42,1.750,9.5915679
0,compute_iterations,19,42,2.000,8.583775
0,compute_iterations,19,63,2.250,11.1183131
0,compute_iterations,19,63,2.500,6.4167779
0,compute_iterations,19,63,2.750,8.9092102
0,compute_iterations,19,84,3.000,7.4551771
0,compute_iterations,19,84,3.250,14.478779
0,compute_iterations,19,84,3.500,8.452378
0,compute_iterations,19,84,3.750,12.4964308
0,compute_iterations,19,104,4.000,12.7385738
0,compute_iterations,19,104,4.250,12.483006
0,compute_iterations,19,104,4.500,13.739809
0,compute_iterations,19,104,4.750,11.644313
0,compute_iterations,19,125,5.000,8.616413
0,compute_iterations,20,20,.250,5.1816351
0,compute_iterations,20,20,.500,13.1431801
0,compute_iterations,20,20,.750,7.1639672
0,compute_iterations,20,40,1.000,14.0419259
0,compute_iterations,20,40,1.250,5.050052
0,compute_iterations,20,40,1.500,7.262730
0,compute_iterations,20,40,1.750,6.8510162
0,compute_iterations,20,60,2.000,5.713635
0,compute_iterations,20,60,2.250,17.333597
0,compute_iterations,20,60,2.500,6.2894641
0,compute_iterations,20,60,2.750,11.0489768
0,compute_iterations,20,79,3.000,10.220631
0,compute_iterations,20,79,3.250,12.6785149
0,compute_iterations,20,79,3.500,12.642150
0,compute_iterations,20,79,3.750,7.4030516
0,compute_iterations,20,99,4.000,9.706747
0,compute_iterations,20,99,4.250,12.6410182
0,compute_iterations,20,99,4.500,8.6479132
0,compute_iterations,20,99,4.750,11.157046
0,compute_iterations,20,119,5.000,19.9409792
0,compute_time,19,50,1.810,6.856079
0,compute_time,19,100,3.848,8.460177
0,compute_time,19,150,6.623,16.068312
0,compute_time,19,200,8.646,20.574086
0,compute_time,19,250,11.515,18.675729
0,compute_time,19,300,13.443,17.1785142
0,compute_time,19,350,15.355,19.6689132
0,compute_time,19,400,18.297,23.6765139
0,compute_time,19,450,20.433,25.497422
0,compute_time,19,500,23.073,27.5176762
0,compute_time,19,550,25.199,33.6489539
0,compute_time,19,600,27.345,32.756188
0,compute_time,19,650,30.144,39.2908232
0,compute_time,19,700,32.002,36.5462468
0,compute_time,19,750,34.348,52.3720291
0,compute_time,19,800,36.385,42.0854119
0,compute_time,19,850,38.586,42.7638131
0,compute_time,19,900,42.017,47.6778328
0,compute_time,19,950,43.432,47.628188
0,compute_time,19,1000,46.227,60.4972402
0,compute_time,20,50,1.936,6.5020441
0,compute_time,20,100,4.950,10.2236349
0,compute_time,20,150,6.836,21.370664
0,compute_time,20,200,9.590,13.4481902
0,compute_time,20,250,11.591,16.074983
0,compute_time,20,300,14.440,18.8026839
0,compute_time,20,350,17.468,23.975626
0,compute_time,20,400,19.573,23.643712
0,compute_time,20,450,21.300,25.736480
0,compute_time,20,500,25.373,29.529705
0,compute_time,20,550,27.083,32.210945
0,compute_time,20,600,29.730,34.084574
0,compute_time,20,650,30.810,38.3266158
0,compute_time,20,700,33.737,41.767888
0,compute_time,20,750,35.606,42.8335742
0,compute_time,20,800,38.646,43.0289862
0,compute_time,20,850,41.985,47.113142
0,compute_time,20,900,43.568,48.630319
0,compute_time,20,950,46.253,50.1465791
0,compute_time,20,1000,48.032,54.548682
1,compute_iterations,19,21,.250,267.7596233
1,compute_iterations,19,21,.500,5.5401611
1,compute_iterations,19,21,.750,4.2012737
1,compute_iterations,19,42,1.000,5.265585
1,compute_iterations,19,42,1.250,6.0531438
1,compute_iterations,19,42,1.500,6.385019
1,compute_iterations,19,42,1.750,4.8856419
1,compute_iterations,19,63,2.000,6.663846
1,compute_iterations,19,63,2.250,6.456140
1,compute_iterations,19,63,2.500,9.201897
1,compute_iterations,19,84,2.750,7.627795
1,compute_iterations,19,84,3.000,7.673098
1,compute_iterations,19,84,3.500,10.513849
1,compute_iterations,19,84,3.750,7.7131521
1,compute_iterations,19,104,4.000,8.878405
1,compute_iterations,19,104,4.250,13.2518573
1,compute_iterations,19,104,4.500,9.8308362
1,compute_iterations,19,104,4.750,8.915608
1,compute_iterations,19,125,5.000,50.504402
1,compute_iterations,20,20,.250,4.0986291
1,compute_iterations,20,20,.500,5.3077082
1,compute_iterations,20,20,.750,5.313919
1,compute_iterations,20,40,1.000,6.594386
1,compute_iterations,20,40,1.250,11.690555
1,compute_iterations,20,40,1.500,7.7021038
1,compute_iterations,20,40,1.750,19.3496613
1,compute_iterations,20,60,2.000,7.611947
1,compute_iterations,20,60,2.250,7.054250
1,compute_iterations,20,60,2.500,10.5936369
1,compute_iterations,20,60,2.750,7.0195999
1,compute_iterations,20,79,3.000,10.5794329
1,compute_iterations,20,79,3.250,7.443001
1,compute_iterations,20,79,3.500,7.6028632
1,compute_iterations,20,79,3.750,11.4191082
1,compute_iterations,20,99,4.000,9.370528
1,compute_iterations,20,99,4.250,9.926421
1,compute_iterations,20,99,4.500,8.613222
1,compute_iterations,20,119,4.750,11.752259
1,compute_iterations,20,119,5.000,9.240411
1,compute_time,19,50,1.629,4.946994
1,compute_time,19,100,3.811,8.563468
1,compute_time,19,150,6.793,10.9345569
1,compute_time,19,250,11.616,14.7275232
1,compute_time,19,300,13.426,22.9351939
1,compute_time,19,350,15.387,19.7429701
1,compute_time,19,400,18.351,23.1398259
1,compute_time,19,450,20.225,29.4115782
1,compute_time,19,500,23.535,30.000342
1,compute_time,19,550,25.087,32.081487
1,compute_time,19,600,26.896,32.079805
1,compute_time,19,650,29.759,36.9418471
1,compute_time,19,700,32.119,37.849882
1,compute_time,19,750,34.631,40.064977
1,compute_time,19,800,36.557,40.718602
1,compute_time,19,850,38.625,58.4557248
1,compute_time,19,900,41.447,47.078744
1,compute_time,19,950,43.322,47.853385
1,compute_time,19,1000,45.884,50.939022
1,compute_time,20,50,1.955,148.865776
1,compute_time,20,100,4.847,9.4345259
1,compute_time,20,150,6.799,11.337582
1,compute_time,20,200,9.580,13.4382021
1,compute_time,20,250,11.723,16.547862
1,compute_time,20,300,14.458,17.791552
1,compute_time,20,350,16.284,19.595979
1,compute_time,20,400,19.191,24.703335
1,compute_time,20,450,20.840,27.6911469
1,compute_time,20,500,24.113,34.5828678
1,compute_time,20,550,25.876,31.283634
1,compute_time,20,600,29.367,33.714711
1,compute_time,20,650,30.890,48.2413162
1,compute_time,20,700,33.705,38.591692
1,compute_time,20,750,35.582,41.666257
1,compute_time,20,800,38.446,43.525673
1,compute_time,20,850,41.458,45.0381937
1,compute_time,20,900,43.081,47.4594040
1,compute_time,20,950,46.415,54.883476
1,compute_time,20,1000,47.819,55.1039089
2,compute_iterations,19,21,.250,8.1474481
2,compute_iterations,19,21,.500,4.359112
2,compute_iterations,19,21,.750,5.4942829
2,compute_iterations,19,42,1.000,5.799220
2,compute_iterations,19,42,1.250,18.1458018
2,compute_iterations,19,42,1.500,149.926374
2,compute_iterations,19,42,1.750,5.7467139
2,compute_iterations,19,42,2.000,9.486098
2,compute_iterations,19,63,2.500,6.2588392
2,compute_iterations,19,63,2.750,9.4019948
2,compute_iterations,19,84,3.000,7.634275
2,compute_iterations,19,84,3.250,8.2557969
2,compute_iterations,19,84,3.500,7.663259
2,compute_iterations,19,84,3.750,8.1470170
2,compute_iterations,19,104,4.000,8.809921
2,compute_iterations,19,104,4.250,11.524319
2,compute_iterations,19,104,4.500,9.923080
2,compute_iterations,19,104,4.750,9.364605
2,compute_iterations,19,125,5.000,9.988653
2,compute_iterations,20,20,.250,4.5008902
2,compute_iterations,20,20,.500,5.378070
2,compute_iterations,20,20,.750,5.7336231
2,compute_iterations,20,40,1.250,14.659764
2,compute_iterations,20,40,1.500,5.3268988
2,compute_iterations,20,40,1.750,6.2413642
2,compute_iterations,20,60,2.000,7.1630088
2,compute_iterations,20,60,2.250,6.513299
2,compute_iterations,20,60,2.500,7.2802242
2,compute_iterations,20,60,2.750,7.916418
2,compute_iterations,20,79,3.000,9.8361341
