run,method,depth,iterations,inner_time,outer_time
2,compute_iterations,20,376,17.500,22.1918197
2,compute_iterations,20,376,18.000,23.352125
2,compute_iterations,20,395,19.000,23.835976
2,compute_iterations,20,395,19.500,32.7490432
2,compute_iterations,20,415,20.000,24.715263
2,compute_iterations,16,272,10.000,17.3108709
2,compute_iterations,16,272,10.500,24.344929
2,compute_iterations,16,297,11.000,14.864886
2,compute_iterations,16,297,11.500,15.337363
2,compute_iterations,16,321,12.000,17.663844
2,compute_iterations,16,321,12.500,20.6336672
2,compute_iterations,16,346,13.000,17.294935
2,compute_iterations,16,346,13.500,20.217211
2,compute_iterations,16,371,14.000,18.727991
2,compute_iterations,16,371,14.500,18.813524
2,compute_iterations,16,371,15.000,18.466581
2,compute_iterations,16,395,15.500,19.861462
2,compute_iterations,16,420,16.000,19.6435172
2,compute_iterations,16,420,16.500,20.838002
2,compute_iterations,16,445,17.000,20.9958117
2,compute_iterations,16,445,17.500,36.985783
2,compute_iterations,16,470,18.000,28.6080159
2,compute_iterations,16,494,18.500,31.124969
2,compute_iterations,16,494,19.000,22.2230988
2,compute_iterations,16,494,19.500,25.280830
2,compute_iterations,16,519,20.000,32.458011
2,compute_iterations,12,363,10.000,13.9712598
2,compute_iterations,12,363,10.500,15.042253
2,compute_iterations,12,395,11.000,15.1147951
2,compute_iterations,12,395,11.500,15.849707
2,compute_iterations,12,428,12.000,16.246018
2,compute_iterations,12,461,12.500,16.016948
2,compute_iterations,12,461,13.000,15.9484478
2,compute_iterations,12,494,13.500,19.1738829
2,compute_iterations,12,494,14.000,22.4193091
2,compute_iterations,12,527,14.500,18.403874
2,compute_iterations,12,527,15.000,19.142714
2,compute_iterations,12,560,15.500,19.5622412
2,compute_iterations,12,560,16.000,19.949075
2,compute_iterations,12,593,16.500,20.8292688
2,compute_iterations,12,593,17.000,22.478515
2,compute_iterations,12,626,17.500,25.4056688
2,compute_iterations,12,626,18.000,21.938152
2,compute_iterations,12,659,18.500,24.0639382
2,compute_iterations,12,692,19.000,23.5717151
2,compute_iterations,12,692,19.500,25.158739
2,compute_iterations,12,692,20.000,24.142021
2,compute_iterations,8,544,10.000,13.6073758
2,compute_iterations,8,544,10.500,15.9274628
2,compute_iterations,8,593,11.000,16.0025049
2,compute_iterations,8,593,11.500,18.5894061
2,compute_iterations,8,642,12.000,16.9138403
2,compute_iterations,8,692,12.500,19.243369
2,compute_iterations,8,692,13.000,20.395104
2,compute_iterations,8,741,13.500,18.283699
2,compute_iterations,8,741,14.000,24.5166619
2,compute_iterations,8,790,14.500,20.514687
2,compute_iterations,8,790,15.000,19.489557
2,compute_iterations,8,840,15.500,21.2209732
2,compute_iterations,8,840,16.000,19.591504
2,compute_iterations,8,889,16.500,33.144987
2,compute_iterations,8,889,17.000,21.4531098
2,compute_iterations,8,939,17.500,22.0494192
2,compute_iterations,8,939,18.000,24.4234488
2,compute_iterations,8,988,18.500,23.782258
2,compute_iterations,8,988,19.000,30.425007
2,compute_iterations,8,1037,19.500,24.8921102
2,compute_iterations,4,1086,10.000,16.811078
2,compute_iterations,4,1086,10.500,15.6118439
2,compute_iterations,4,1184,11.000,18.103443
2,compute_iterations,4,1283,11.500,17.035017
2,compute_iterations,4,1283,12.000,15.955119
2,compute_iterations,4,1283,12.500,17.295189
2,compute_iterations,4,1480,13.500,17.3699531
2,compute_iterations,4,1480,14.000,21.156266
2,compute_iterations,4,1579,14.500,19.5407729
2,compute_iterations,4,1579,15.000,22.090924
2,compute_iterations,4,1677,15.500,21.130599
2,compute_iterations,4,1677,16.000,19.7225838
2,compute_iterations,4,1776,16.500,21.138719
2,compute_iterations,4,1776,17.000,21.080032
2,compute_iterations,4,1875,17.500,22.0846128
2,compute_iterations,4,1875,18.000,22.019119
2,compute_iterations,4,1973,18.500,24.051114
2,compute_iterations,4,1973,19.000,22.1322388
2,compute_iterations,4,2072,19.500,23.543357
2,compute_iterations,4,2072,20.000,23.2702391
3,compute_iterations,20,218,10.000,14.8307462
3,compute_iterations,20,218,10.500,18.0364308
3,compute_iterations,20,237,11.000,15.6713188
3,compute_iterations,20,237,11.500,18.818538
3,compute_iterations,20,257,12.000,15.8990239
3,compute_iterations,20,277,12.500,27.914678
3,compute_iterations,20,277,13.000,21.4710949
3,compute_iterations,20,297,13.500,19.718479
3,compute_iterations,20,297,14.000,18.2482692
3,compute_iterations,20,316,14.500,19.9111742
3,compute_iterations,20,316,15.000,21.4541611
3,compute_iterations,20,336,15.500,22.9806322
3,compute_iterations,20,336,16.000,20.218557
3,compute_iterations,20,356,16.500,33.837894
3,compute_iterations,20,356,17.000,20.9273728
3,compute_iterations,20,376,17.500,22.083905
3,compute_iterations,20,395,18.000,26.861663
3,compute_iterations,20,395,18.500,23.127286
3,compute_iterations,20,395,19.000,24.3829022
3,compute_iterations,20,415,19.500,28.477738
3,compute_iterations,20,415,20.000,22.896407
3,compute_iterations,16,272,10.000,16.136173
3,compute_iterations,16,272,10.500,14.4922701
3,compute_iterations,16,297,11.000,15.994725
3,compute_iterations,16,321,11.500,15.673712
3,compute_iterations,16,321,12.000,20.181725
3,compute_iterations,16,321,12.500,18.138615
3,compute_iterations,16,346,13.000,18.5654098
3,compute_iterations,16,346,13.500,18.497867
3,compute_iterations,16,371,14.000,18.5257941
3,compute_iterations,16,395,14.500,19.148602
3,compute_iterations,16,395,15.000,18.202373
3,compute_iterations,16,420,16.000,21.0937702
3,compute_iterations,16,445,16.500,21.475474
3,compute_iterations,16,445,17.000,26.7938952
3,compute_iterations,16,470,17.500,23.676274
3,compute_iterations,16,494,18.000,22.1620098
3,compute_iterations,16,494,18.500,21.8497631
3,compute_iterations,16,494,19.000,23.3698002
3,compute_iterations,16,519,19.500,24.5460068
3,compute_iterations,16,519,20.000,23.1051584
3,compute_iterations,12,363,10.000,16.198188
3,compute_iterations,12,363,10.500,13.5977878
3,compute_iterations,12,395,11.500,17.084148
3,compute_iterations,12,428,12.000,30.096225
3,compute_iterations,12,428,12.500,18.543856
3,compute_iterations,12,461,13.000,16.9070468
3,compute_iterations,12,494,13.500,22.802729
3,compute_iterations,12,494,14.000,18.825877
3,compute_iterations,12,527,14.500,23.438433
3,compute_iterations,12,527,15.000,25.2074869
3,compute_iterations,12,560,15.500,19.527891
3,compute_iterations,12,593,16.500,24.453483
3,compute_iterations,12,593,17.000,20.8744762
3,compute_iterations,12,626,17.500,24.8646920
3,compute_iterations,12,626,18.000,24.8407418
3,compute_iterations,12,659,18.500,21.9588092
3,compute_iterations,12,692,20.000,23.2139961
3,compute_iterations,8,544,10.000,15.5187311
3,compute_iterations,8,593,10.500,15.0093389
3,compute_iterations,8,593,11.000,15.0219131
3,compute_iterations,8,642,11.500,16.308748
3,compute_iterations,8,642,12.000,18.435959
3,compute_iterations,8,692,12.500,17.4097368
3,compute_iterations,8,692,13.000,17.182170
3,compute_iterations,8,692,13.500,18.696194
3,compute_iterations,8,741,14.000,18.694028
3,compute_iterations,8,790,14.500,32.008117
3,compute_iterations,8,790,15.000,20.6368398
3,compute_iterations,8,840,15.500,19.7757678
3,compute_iterations,8,840,16.000,19.6885628
3,compute_iterations,8,889,16.500,21.290780
3,compute_iterations,8,889,17.000,20.165839
3,compute_iterations,8,939,17.500,22.1269318
3,compute_iterations,8,988,18.500,22.635461
3,compute_iterations,8,939,19.000,23.5866169
3,compute_iterations,8,988,19.500,27.3676331
3,compute_iterations,8,1087,20.000,24.687056
3,compute_iterations,4,1086,10.000,14.769226
3,compute_iterations,4,1086,10.500,15.9880619
3,compute_iterations,4,1184,11.000,17.1697552
3,compute_iterations,4,1184,11.500,16.2258881
3,compute_iterations,4,1283,12.000,16.290394
3,compute_iterations,4,1283,12.500,15.961838
3,compute_iterations,4,1381,13.000,18.031056
3,compute_iterations,4,1480,13.500,20.8817479
3,compute_iterations,4,1480,14.000,18.4545749
3,compute_iterations,4,1579,14.500,23.379353
3,compute_iterations,4,1579,15.000,22.5212748
