run,method,depth,iterations,inner_time,outer_time
5,compute_iterations,3,129,12.500,15.6569839
5,compute_iterations,3,147,13.000,18.1847751
5,compute_iterations,3,154,13.500,17.9551411
5,compute_iterations,3,120,14.000,17.9146431
5,compute_iterations,3,124,14.500,18.3540186
5,compute_iterations,3,168,15.000,19.8202479
5,compute_iterations,3,160,15.500,19.7570867
5,compute_iterations,3,162,16.000,19.9644363
5,compute_iterations,3,166,16.500,20.9036109
5,compute_iterations,3,171,17.000,22.9511826
5,compute_iterations,3,176,17.500,22.0766805
5,compute_iterations,3,211,18.000,24.0048408
5,compute_iterations,3,204,18.500,24.0870381
5,compute_iterations,3,238,19.000,23.2329777
5,compute_iterations,3,217,19.500,23.6998558
5,compute_iterations,3,235,20.000,24.9740473
5,compute_iterations,4,72,10.000,15.3004975
5,compute_iterations,4,94,10.500,14.7296648
5,compute_iterations,4,78,11.000,14.6362433
5,compute_iterations,4,102,11.500,15.4442112
5,compute_iterations,4,85,12.000,16.5317583
5,compute_iterations,4,110,12.500,17.0685766
5,compute_iterations,4,115,13.000,17.0832954
5,compute_iterations,4,102,13.500,16.6737053
5,compute_iterations,4,108,14.000,21.289923
5,compute_iterations,4,129,14.500,18.3152773
5,compute_iterations,4,114,15.000,19.4818277
5,compute_iterations,4,135,15.500,22.8557220
5,compute_iterations,4,146,16.000,19.8422738
5,compute_iterations,4,147,16.500,21.4225485
5,compute_iterations,4,134,17.000,21.4518147
5,compute_iterations,4,133,17.500,21.790889
5,compute_iterations,4,151,18.000,22.8101796
5,compute_iterations,4,149,18.500,23.5094806
5,compute_iterations,4,161,19.000,23.0831580
5,compute_iterations,4,170,19.500,23.3648729
5,compute_iterations,4,167,20.000,24.5250773
6,compute_iterations,1,296,10.000,14.389820
6,compute_iterations,1,367,10.500,16.5603705
6,compute_iterations,1,359,11.000,15.6950723
6,compute_iterations,1,395,11.500,15.0883119
6,compute_iterations,1,387,12.000,16.8203471
6,compute_iterations,1,397,12.500,17.3771270
6,compute_iterations,1,474,13.000,17.7402161
6,compute_iterations,1,435,13.500,17.1653795
6,compute_iterations,1,464,14.000,18.6609082
6,compute_iterations,1,534,14.500,18.2530908
6,compute_iterations,1,581,15.000,20.2020264
6,compute_iterations,1,520,15.500,19.3841121
6,compute_iterations,1,472,16.000,20.6794054
6,compute_iterations,1,583,16.500,23.2288611
6,compute_iterations,1,554,17.000,20.6609605
6,compute_iterations,1,600,17.500,22.5201189
6,compute_iterations,1,546,18.000,21.1519255
6,compute_iterations,1,579,18.500,24.7672267
6,compute_iterations,1,609,19.000,24.2553136
6,compute_iterations,1,676,19.500,23.5556926
6,compute_iterations,1,637,20.000,23.4867873
6,compute_iterations,2,138,10.000,14.2922985
6,compute_iterations,2,181,10.500,14.0269777
6,compute_iterations,2,171,11.000,15.0318148
6,compute_iterations,2,200,11.500,16.7336498
6,compute_iterations,2,239,12.000,19.4191543
6,compute_iterations,2,221,12.500,16.6630802
6,compute_iterations,2,180,13.000,18.1667087
6,compute_iterations,2,262,13.500,17.7295146
6,compute_iterations,2,231,14.000,18.4541481
6,compute_iterations,2,190,14.500,20.3289619
6,compute_iterations,2,257,15.000,18.5432494
6,compute_iterations,2,236,15.500,21.4717038
6,compute_iterations,2,232,16.000,20.4398053
6,compute_iterations,2,283,16.500,21.5552407
6,compute_iterations,2,290,17.000,21.3705239
6,compute_iterations,2,256,17.500,23.7303454
6,compute_iterations,2,240,18.000,21.5545605
6,compute_iterations,2,316,18.500,24.8360773
6,compute_iterations,2,343,19.000,21.6538804
6,compute_iterations,2,348,19.500,24.6834745
6,compute_iterations,2,385,20.000,25.8591220
6,compute_iterations,3,116,10.000,14.8811295
6,compute_iterations,3,106,10.500,16.5977606
6,compute_iterations,3,128,11.000,14.7039226
6,compute_iterations,3,122,11.500,17.3739648
6,compute_iterations,3,142,12.000,17.0477106
6,compute_iterations,3,131,12.500,16.2060966
6,compute_iterations,3,135,13.000,17.8531703
6,compute_iterations,3,159,13.500,19.2018874
6,compute_iterations,3,139,14.000,18.9045383
6,compute_iterations,3,143,14.500,19.0641587
6,compute_iterations,3,180,15.000,19.539058
6,compute_iterations,3,182,15.500,18.8438213
6,compute_iterations,3,171,16.000,20.7653825
6,compute_iterations,3,175,16.500,20.5359966
6,compute_iterations,3,214,17.000,21.8460653
6,compute_iterations,3,227,17.500,21.9807899
6,compute_iterations,3,231,18.000,22.0638022
6,compute_iterations,3,214,18.500,26.5907661
6,compute_iterations,3,222,19.000,23.9119783
6,compute_iterations,3,200,19.500,24.4774473
6,compute_iterations,3,208,20.000,24.8153138
6,compute_iterations,4,86,10.000,12.841659
6,compute_iterations,4,76,10.500,13.4317763
6,compute_iterations,4,92,11.000,14.7690576
6,compute_iterations,4,79,11.500,14.7981332
6,compute_iterations,4,99,12.000,16.1072065
6,compute_iterations,4,114,12.500,16.3869415
6,compute_iterations,4,101,13.000,16.8580484
6,compute_iterations,4,120,13.500,16.8950744
6,compute_iterations,4,115,14.000,17.8785839
6,compute_iterations,4,113,14.500,18.4715763
6,compute_iterations,4,148,15.000,18.0971189
6,compute_iterations,4,152,15.500,21.6320581
6,compute_iterations,4,148,16.000,20.3002734
6,compute_iterations,4,137,16.500,21.7335095
6,compute_iterations,4,135,17.000,22.5011208
6,compute_iterations,4,138,17.500,21.5176085
6,compute_iterations,4,146,18.000,21.871000
6,compute_iterations,4,120,18.500,22.4248964
6,compute_iterations,4,139,19.000,22.5726977
6,compute_iterations,4,168,19.500,24.0557893
6,compute_iterations,4,145,20.000,26.8967073
7,compute_iterations,1,276,10.000,15.6134482
7,compute_iterations,1,351,10.500,14.7380600
7,compute_iterations,1,430,11.000,16.8965605
7,compute_iterations,1,367,11.500,15.6842044
7,compute_iterations,1,476,12.000,18.7185989
7,compute_iterations,1,462,12.500,16.7239746
7,compute_iterations,1,429,13.000,18.1611318
7,compute_iterations,1,494,13.500,18.7383008
7,compute_iterations,1,490,14.000,20.4760952
7,compute_iterations,1,485,14.500,21.1850305
7,compute_iterations,1,428,15.000,20.5617617
7,compute_iterations,1,471,15.500,21.570056
7,compute_iterations,1,510,16.000,20.6465450
